"39066","18","indirect commission L4","approved","1","in","Debest","2022-05-22 22:27:19","2022-05-22 22:27:19",NULL,"0"
"39084","18","indirect commission L6","approved","10","in","Uzom123","2022-05-23 07:11:37","2022-05-23 07:11:37",NULL,"0"
"40333","18","indirect commission L4","approved","1","in","Debest","2022-05-23 20:29:32","2022-05-23 20:29:32",NULL,"0"
"42834","18","direct commission","approved","50","in","skyline","2022-05-25 20:46:55","2022-05-25 20:46:55",NULL,"0"
"45346","18","direct commission","approved","20","in","skyline","2022-05-27 20:50:44","2022-05-27 20:50:44",NULL,"0"
"50458","18","global share","approved","85.18398875","in","Global Share EXECUTIVE 0.35%","2022-06-01 00:00:13","2022-06-01 00:00:13","06","0"
"54394","18","deposit","approved","25000","in","Binance Gateway","2022-06-04 12:30:18","2022-06-04 12:30:18",NULL,"0"
"58407","18","direct commission","approved","1000","in","mango786","2022-06-07 11:48:42","2022-06-07 11:48:42",NULL,"0"
"58411","18","indirect commission L1","approved","2500","in","mwngo786","2022-06-07 11:49:42","2022-06-07 11:49:42",NULL,"0"
"58416","18","indirect commission L2","approved","2000","in","mango787","2022-06-07 11:50:27","2022-06-07 11:50:27",NULL,"0"
"58422","18","indirect commission L3","approved","1000","in","mango788","2022-06-07 11:53:01","2022-06-07 11:53:01",NULL,"0"
"58429","18","indirect commission L4","approved","500","in","nawab","2022-06-07 11:55:08","2022-06-07 11:55:08",NULL,"0"
"58437","18","indirect commission L5","approved","250","in","nawab786","2022-06-07 11:57:00","2022-06-07 11:57:00",NULL,"0"
"58446","18","indirect commission L6","approved","250","in","Ali786","2022-06-07 11:58:40","2022-06-07 11:58:40",NULL,"0"
"58456","18","direct business award","approved","3000","in","DIAMOND","2022-06-07 12:00:47","2022-06-07 12:00:47",NULL,"0"
"94490","18","global share","approved","31.07875","in","Global Share DIAMOND 0.50%","2022-07-01 00:00:21","2022-07-01 00:00:21","07","0"
"117331","18","plan activated","approved","6000","out","Cryptsence","2022-07-14 12:22:08","2022-07-14 12:22:08",NULL,"0"
"117351","18","withdraw","pending","500","out","Cryptsence","2022-07-14 21:59:33","2022-07-14 21:59:33",NULL,"0"
